Running with 50000 chromosomes for 1 generations
Chromosome stats:
  IN_H: 12
  IN_W: 12
  HLC: 2
  NPL: 128
Level seed: 1215069295
srand seed: 10
----------------------------
Running generation 1/1
Player 44611 fitness: 95.5667
Player 44612 fitness: 95.3667
Player 44613 fitness: 99.7667
Player 44614 fitness: 99.9667
Player 44615 fitness: 95.5667
Player 44616 fitness: 95.5667
Player 44617 fitness: 245.4000
Player 44618 fitness: 95.5667
Player 44619 fitness: 915.3666
Player 44620 fitness: 114.2667
Player 44621 fitness: 185.1333
Player 44622 fitness: 121.6000
Player 44623 fitness: 95.5667
Player 44624 fitness: 770.7666
Player 44625 fitness: 95.5667
Player 44626 fitness: 99.7667
Player 44627 fitness: 96.1333
Player 44628 fitness: 142.8000
Player 44629 fitness: 486.4667
Player 44630 fitness: 538.6000
Player 44631 fitness: 145.2000
Player 44632 fitness: 95.5667
Player 44633 fitness: 99.9667
Player 44634 fitness: 121.4667
Player 44635 fitness: 153.3333
Player 44636 fitness: 96.1333
Player 44637 fitness: 121.4000
Player 44638 fitness: 95.5667
Player 44639 fitness: 95.5667
Player 44640 fitness: 124.8667
Player 44641 fitness: 124.8667
Player 44642 fitness: 96.1333
Player 44643 fitness: 99.7667
Player 44644 fitness: 95.5667
Player 44645 fitness: 95.3667
Player 44646 fitness: 484.3000
Player 44647 fitness: 118.8000
Player 44648 fitness: 95.5667
Player 44649 fitness: 95.5667
Player 44650 fitness: 99.9667
Player 44651 fitness: 95.5667
Player 44652 fitness: 95.3667
Player 44653 fitness: 99.9667
Player 44654 fitness: 96.1333
Player 44655 fitness: 114.2667
Player 44656 fitness: 95.5667
Player 44657 fitness: 183.1333
Player 44658 fitness: 118.8000
Player 44659 fitness: 96.1333
Player 44660 fitness: 99.9667
Player 44661 fitness: 95.5667
Player 44662 fitness: 95.5667
Player 44663 fitness: 95.5667
Player 44664 fitness: 95.5667
Player 44665 fitness: 115.0667
Player 44666 fitness: 96.1333
Player 44667 fitness: 99.9667
Player 44668 fitness: 95.3667
Player 44669 fitness: 99.7667
Player 44670 fitness: 96.1333
Player 44671 fitness: 95.5667
Player 44672 fitness: 95.3667
Player 44673 fitness: 99.9667
Player 44674 fitness: 190.7000
Player 44675 fitness: 96.1333
Player 44676 fitness: 99.9667
Player 44677 fitness: 305.3667
Player 44678 fitness: 96.1333
Player 44679 fitness: 99.9667
Player 44680 fitness: 95.5667
Player 44681 fitness: 99.7667
Player 44682 fitness: 95.5667
Player 44683 fitness: 130.0000
Player 44684 fitness: 96.1333
Player 44685 fitness: 99.9667
Player 44686 fitness: 114.2667
Player 44687 fitness: 164.9333
Player 44688 fitness: 115.0667
Player 44689 fitness: 95.5667
Player 44690 fitness: 172.1667
Player 44691 fitness: 99.7667
Player 44692 fitness: 99.7667
Player 44693 fitness: 99.7667
Player 44694 fitness: 983.7000
Player 44695 fitness: 95.5667
Player 44696 fitness: 514.7667
Player 44697 fitness: 223.1000
Player 44698 fitness: 96.1333
Player 44699 fitness: 95.5667
Player 44700 fitness: 115.0667
Player 44701 fitness: 95.5667
Player 44702 fitness: 130.7333
Player 44703 fitness: 208.0333
Player 44704 fitness: 95.5667
Player 44705 fitness: 95.5667
Player 44706 fitness: 96.1333
Player 44707 fitness: 95.3667
Player 44708 fitness: 95.5667
Player 44709 fitness: 386.2667
Player 44710 fitness: 95.3667
Player 44711 fitness: 272.1333
Player 44712 fitness: 775.4667
Player 44713 fitness: 95.3667
Player 44714 fitness: 508.0667
Player 44715 fitness: 95.5667
Player 44716 fitness: 96.1333
Player 44717 fitness: 122.8667
Player 44718 fitness: 95.3667
Player 44719 fitness: 95.5667
Player 44720 fitness: 95.3667
Player 44721 fitness: 99.7667
Player 44722 fitness: 229.9667
Player 44723 fitness: 95.5667
Player 44724 fitness: 95.5667
Player 44725 fitness: 96.1333
Player 44726 fitness: 123.6667
Player 44727 fitness: 137.5333
Player 44728 fitness: 99.7667
Player 44729 fitness: 95.3667
Player 44730 fitness: 95.5667
Player 44731 fitness: 95.5667
Player 44732 fitness: 99.7667
Player 44733 fitness: 99.7667
Player 44734 fitness: 99.9667
Player 44735 fitness: 96.1333
Player 44736 fitness: 96.1333
Player 44737 fitness: 242.4000
Player 44738 fitness: 99.7667
Player 44739 fitness: 275.5334
Player 44740 fitness: 99.9667
Player 44741 fitness: 99.9667
Player 44742 fitness: 95.5667
Player 44743 fitness: 96.1333
Player 44744 fitness: 95.5667
Player 44745 fitness: 95.5667
Player 44746 fitness: 133.1333
Player 44747 fitness: 95.3667
Player 44748 fitness: 140.5667
Player 44749 fitness: 99.9667
Player 44750 fitness: 216.3000
Player 44751 fitness: 95.5667
Player 44752 fitness: 272.5667
Player 44753 fitness: 563.2667
Player 44754 fitness: 376.3333
Player 44755 fitness: 547.1333
Player 44756 fitness: 99.7667
Player 44757 fitness: 95.3667
Player 44758 fitness: 124.8667
Player 44759 fitness: 271.9333
Player 44760 fitness: 289.9000
Player 44761 fitness: 95.5667
Player 44762 fitness: 95.5667
Player 44763 fitness: 96.1333
Player 44764 fitness: 271.0000
Player 44765 fitness: 95.5667
Player 44766 fitness: 99.9667
Player 44767 fitness: 892.3333
Player 44768 fitness: 99.9667
Player 44769 fitness: 95.5667
Player 44770 fitness: 99.9667
Player 44771 fitness: 122.8667
Player 44772 fitness: 95.5667
Player 44773 fitness: 95.5667
Player 44774 fitness: 95.5667
Player 44775 fitness: 99.9667
Player 44776 fitness: 115.0667
Player 44777 fitness: 95.5667
Player 44778 fitness: 446.1667
Player 44779 fitness: 99.7667
Player 44780 fitness: 627.3333
Player 44781 fitness: 95.5667
Player 44782 fitness: 99.9667
Player 44783 fitness: 95.3667
Player 44784 fitness: 95.5667
Player 44785 fitness: 95.5667
Player 44786 fitness: 96.1333
Player 44787 fitness: 127.5667
Player 44788 fitness: 185.1333
Player 44789 fitness: 128.6000
Player 44790 fitness: 139.2333
Player 44791 fitness: 205.4667
Player 44792 fitness: 106.8333
Player 44793 fitness: 95.5667
Player 44794 fitness: 257.9667
Player 44795 fitness: 95.3667
Player 44796 fitness: 99.9667
Player 44797 fitness: 95.5667
Player 44798 fitness: 272.4667
Player 44799 fitness: 95.5667
Player 44800 fitness: 115.0667
Player 44801 fitness: 95.5667
Player 44802 fitness: 95.5667
Player 44803 fitness: 212.8667
Player 44804 fitness: 99.9667
Player 44805 fitness: 99.9667
Player 44806 fitness: 115.0667
Player 44807 fitness: 145.2000
Player 44808 fitness: 99.7667
Player 44809 fitness: 99.7667
Player 44810 fitness: 95.3667
Player 44811 fitness: 99.9667
Player 44812 fitness: 142.7000
Player 44813 fitness: 99.7667
Player 44814 fitness: 99.9667
Player 44815 fitness: 95.5667
Player 44816 fitness: 99.7667
Player 44817 fitness: 163.0333
Player 44818 fitness: 99.9667
Player 44819 fitness: 96.1333
Player 44820 fitness: 99.9667
Player 44821 fitness: 99.9667
Player 44822 fitness: 114.2667
Player 44823 fitness: 882.4000
Player 44824 fitness: 95.5667
Player 44825 fitness: 95.3667
Player 44826 fitness: 99.9667
Player 44827 fitness: 95.5667
Player 44828 fitness: 585.4667
Player 44829 fitness: 96.1333
Player 44830 fitness: 96.1333
Player 44831 fitness: 99.7667
Player 44832 fitness: 476.6667
Player 44833 fitness: 99.7667
Player 44834 fitness: 95.5667
Player 44835 fitness: 95.3667
Player 44836 fitness: 96.1333
Player 44837 fitness: 115.0667
Player 44838 fitness: 95.5667
Player 44839 fitness: 96.1333
Player 44840 fitness: 132.1333
Player 44841 fitness: 479.3000
Player 44842 fitness: 109.8667
Player 44843 fitness: 96.1333
Player 44844 fitness: 99.7667
Player 44845 fitness: 95.5667
Player 44846 fitness: 96.1333
Player 44847 fitness: 95.5667
Player 44848 fitness: 95.5667
Player 44849 fitness: 443.7000
Player 44850 fitness: 540.9000
Player 44851 fitness: 99.7667
Player 44852 fitness: 99.7667
Player 44853 fitness: 99.7667
Player 44854 fitness: 96.1333
Player 44855 fitness: 95.5667
Player 44856 fitness: 464.3667
Player 44857 fitness: 170.3667
Player 44858 fitness: 99.9667
Player 44859 fitness: 96.1333
Player 44860 fitness: 99.7667
Player 44861 fitness: 99.7667
Player 44862 fitness: 95.5667
Player 44863 fitness: 95.5667
Player 44864 fitness: 99.7667
Player 44865 fitness: 96.1333
Player 44866 fitness: 95.5667
Player 44867 fitness: 122.8667
Player 44868 fitness: 95.5667
Player 44869 fitness: 243.7000
Player 44870 fitness: 215.2667
Player 44871 fitness: 164.9333
Player 44872 fitness: 169.9667
Player 44873 fitness: 99.7667
Player 44874 fitness: 121.4000
Player 44875 fitness: 96.1333
Player 44876 fitness: 95.3667
Player 44877 fitness: 95.3667
Player 44878 fitness: 172.4667
Player 44879 fitness: 95.5667
Player 44880 fitness: 95.3667
Player 44881 fitness: 99.9667
Player 44882 fitness: 121.4667
Player 44883 fitness: 96.1333
Player 44884 fitness: 99.9667
Player 44885 fitness: 96.1333
Player 44886 fitness: 122.8667
Player 44887 fitness: 99.9667
Player 44888 fitness: 96.1333
Player 44889 fitness: 95.5667
Player 44890 fitness: 95.5667
Player 44891 fitness: 95.5667
Player 44892 fitness: 95.5667
Player 44893 fitness: 95.5667
Player 44894 fitness: 99.9667
Player 44895 fitness: 122.8667
Player 44896 fitness: 213.3333
Player 44897 fitness: 118.8000
Player 44898 fitness: 95.3667
Player 44899 fitness: 95.5667
Player 44900 fitness: 169.2000
Player 44901 fitness: 406.0000
Player 44902 fitness: 95.5667
Player 44903 fitness: 96.1333
Player 44904 fitness: 99.9667
Player 44905 fitness: 843.7000
Player 44906 fitness: 312.9333
Player 44907 fitness: 95.3667
Player 44908 fitness: 96.1333
Player 44909 fitness: 99.9667
Player 44910 fitness: 95.5667
Player 44911 fitness: 99.9667
Player 44912 fitness: 99.7667
Player 44913 fitness: 95.5667
Player 44914 fitness: 96.1333
Player 44915 fitness: 154.0000
Player 44916 fitness: 95.5667
Player 44917 fitness: 95.5667
Player 44918 fitness: 96.1333
Player 44919 fitness: 95.5667
Player 44920 fitness: 137.6000
Player 44921 fitness: 489.9333
Player 44922 fitness: 100.6333
Player 44923 fitness: 95.5667
Player 44924 fitness: 99.9667
Player 44925 fitness: 99.9667
Player 44926 fitness: 99.7667
Player 44927 fitness: 95.5667
Player 44928 fitness: 96.1333
Player 44929 fitness: 95.3667
Player 44930 fitness: 95.5667
Player 44931 fitness: 96.1333
Player 44932 fitness: 99.7667
Player 44933 fitness: 95.5667
Player 44934 fitness: 145.2000
Player 44935 fitness: 115.0667
Player 44936 fitness: 96.1333
Player 44937 fitness: 95.5667
Player 44938 fitness: 140.9667
Player 44939 fitness: 96.1333
Player 44940 fitness: 417.2000
Player 44941 fitness: 388.4000
Player 44942 fitness: 914.3666
Player 44943 fitness: 95.5667
Player 44944 fitness: 551.6667
Player 44945 fitness: 122.3333
Player 44946 fitness: 226.3333
Player 44947 fitness: 96.1333
Player 44948 fitness: 189.5000
Player 44949 fitness: 99.9667
Player 44950 fitness: 96.1333
Player 44951 fitness: 99.9667
Player 44952 fitness: 99.9667
Player 44953 fitness: 99.7667
Player 44954 fitness: 96.1333
Player 44955 fitness: 99.7667
Player 44956 fitness: 99.9667
Player 44957 fitness: 96.1333
Player 44958 fitness: 96.1333
Player 44959 fitness: 95.5667
Player 44960 fitness: 95.5667
Player 44961 fitness: 95.3667
Player 44962 fitness: 99.9667
Player 44963 fitness: 95.5667
Player 44964 fitness: 95.5667
Player 44965 fitness: 121.4000
Player 44966 fitness: 99.9667
Player 44967 fitness: 99.9667
Player 44968 fitness: 96.1333
Player 44969 fitness: 145.3000
Player 44970 fitness: 145.1667
Player 44971 fitness: 584.9000
Player 44972 fitness: 96.1333
Player 44973 fitness: 95.5667
Player 44974 fitness: 99.9667
Player 44975 fitness: 95.3667
Player 44976 fitness: 131.0333
Player 44977 fitness: 95.3667
Player 44978 fitness: 898.2666
Player 44979 fitness: 99.7667
Player 44980 fitness: 99.9667
Player 44981 fitness: 99.7667
Player 44982 fitness: 99.9667
Player 44983 fitness: 142.5667
Player 44984 fitness: 238.9000
Player 44985 fitness: 95.5667
Player 44986 fitness: 95.3667
Player 44987 fitness: 99.9667
Player 44988 fitness: 99.9667
Player 44989 fitness: 319.7000
Player 44990 fitness: 157.4667
Player 44991 fitness: 99.9667
Player 44992 fitness: 95.5667
Player 44993 fitness: 95.3667
Player 44994 fitness: 155.0000
Player 44995 fitness: 99.7667
Player 44996 fitness: 99.9667
Player 44997 fitness: 490.8000
Player 44998 fitness: 96.1333
Player 44999 fitness: 115.0667
Player 45000 fitness: 171.2000
Player 45001 fitness: 95.5667
Player 45002 fitness: 722.4666
Player 45003 fitness: 95.5667
Player 45004 fitness: 95.5667
Player 45005 fitness: 95.5667
Player 45006 fitness: 511.8000
Player 45007 fitness: 99.7667
Player 45008 fitness: 95.5667
Player 45009 fitness: 96.1333
Player 45010 fitness: 115.0667
Player 45011 fitness: 99.9667
Player 45012 fitness: 96.1333
Player 45013 fitness: 96.1333
Player 45014 fitness: 99.9667
Player 45015 fitness: 150.0000
Player 45016 fitness: 99.7667
Player 45017 fitness: 99.7667
Player 45018 fitness: 99.7667
Player 45019 fitness: 99.7667
Player 45020 fitness: 96.1333
Player 45021 fitness: 95.3667
Player 45022 fitness: 99.9667
Player 45023 fitness: 185.1333
Player 45024 fitness: 122.8667
Player 45025 fitness: 95.5667
Player 45026 fitness: 161.2000
Player 45027 fitness: 99.9667
Player 45028 fitness: 99.7667
Player 45029 fitness: 96.1333
Player 45030 fitness: 99.9667
Player 45031 fitness: 95.5667
Player 45032 fitness: 99.9667
Player 45033 fitness: 164.4667
Player 45034 fitness: 96.1333
Player 45035 fitness: 95.3667
Player 45036 fitness: 99.9667
Player 45037 fitness: 152.5333
Player 45038 fitness: 95.5667
Player 45039 fitness: 121.4000
Player 45040 fitness: 99.7667
Player 45041 fitness: 147.5667
Player 45042 fitness: 99.7667
Player 45043 fitness: 96.1333
Player 45044 fitness: 96.1333
Player 45045 fitness: 99.9667
Player 45046 fitness: 99.9667
Player 45047 fitness: 167.3000
Player 45048 fitness: 96.1333
Player 45049 fitness: 99.7667
Player 45050 fitness: 95.5667
Player 45051 fitness: 115.0667
Player 45052 fitness: 207.9667
Player 45053 fitness: 95.3667
Player 45054 fitness: 118.8000
Player 45055 fitness: 99.9667
Player 45056 fitness: 95.3667
Player 45057 fitness: 95.5667
Player 45058 fitness: 95.3667
Player 45059 fitness: 95.5667
Player 45060 fitness: 95.5667
Player 45061 fitness: 95.5667
Player 45062 fitness: 95.5667
Player 45063 fitness: 95.5667
Player 45064 fitness: 139.2333
Player 45065 fitness: 99.9667
Player 45066 fitness: 96.1333
Player 45067 fitness: 99.9667
Player 45068 fitness: 145.2000
Player 45069 fitness: 99.7667
Player 45070 fitness: 95.3667
Player 45071 fitness: 95.3667
Player 45072 fitness: 174.9667
Player 45073 fitness: 95.3667
Player 45074 fitness: 96.1333
Player 45075 fitness: 99.7667
Player 45076 fitness: 151.4000
Player 45077 fitness: 95.5667
Player 45078 fitness: 99.9667
Player 45079 fitness: 99.7667
Player 45080 fitness: 96.1333
Player 45081 fitness: 95.5667
Player 45082 fitness: 95.5667
Player 45083 fitness: 95.5667
Player 45084 fitness: 945.7333
Player 45085 fitness: 95.5667
Player 45086 fitness: 95.3667
Player 45087 fitness: 95.5667
Player 45088 fitness: 99.7667
Player 45089 fitness: 318.3000
Player 45090 fitness: 99.7667
Player 45091 fitness: 121.4000
Player 45092 fitness: 95.5667
Player 45093 fitness: 99.9667
Player 45094 fitness: 426.2000
Player 45095 fitness: 115.0667
Player 45096 fitness: 145.2000
Player 45097 fitness: 95.3667
Player 45098 fitness: 99.9667
Player 45099 fitness: 96.1333
Player 45100 fitness: 95.5667
Player 45101 fitness: 265.2667
Player 45102 fitness: 124.8667
Player 45103 fitness: 99.9667
Player 45104 fitness: 99.9667
Player 45105 fitness: 99.9667
Player 45106 fitness: 95.3667
Player 45107 fitness: 95.3667
Player 45108 fitness: 95.5667
Player 45109 fitness: 95.5667
Player 45110 fitness: 136.4333
Player 45111 fitness: 96.1333
Player 45112 fitness: 117.2667
Player 45113 fitness: 99.9667
Player 45114 fitness: 99.7667
Player 45115 fitness: 95.3667
Player 45116 fitness: 144.6000
Player 45117 fitness: 96.1333
Player 45118 fitness: 115.0667
Player 45119 fitness: 99.7667
Player 45120 fitness: 95.5667
Player 45121 fitness: 95.5667
Player 45122 fitness: 95.5667
Player 45123 fitness: 127.6667
Player 45124 fitness: 95.3667
Player 45125 fitness: 915.3666
Player 45126 fitness: 148.9667
Player 45127 fitness: 96.1333
Player 45128 fitness: 95.5667
Player 45129 fitness: 95.5667
Player 45130 fitness: 99.9667
Player 45131 fitness: 96.1333
Player 45132 fitness: 95.5667
Player 45133 fitness: 109.1333
Player 45134 fitness: 121.4000
Player 45135 fitness: 98.8333
Player 45136 fitness: 478.1000
Player 45137 fitness: 95.5667
Player 45138 fitness: 96.1333
Player 45139 fitness: 99.9667
Player 45140 fitness: 240.7667
Player 45141 fitness: 95.5667
Player 45142 fitness: 95.5667
Player 45143 fitness: 96.1333
Player 45144 fitness: 96.8667
Player 45145 fitness: 95.3667
Player 45146 fitness: 99.7667
Player 45147 fitness: 99.7667
Player 45148 fitness: 96.1333
Player 45149 fitness: 95.5667
Player 45150 fitness: 96.1333
Player 45151 fitness: 95.5667
Player 45152 fitness: 138.5000
Player 45153 fitness: 95.3667
Player 45154 fitness: 95.5667
Player 45155 fitness: 95.5667
Player 45156 fitness: 486.5334
Player 45157 fitness: 99.7667
Player 45158 fitness: 99.9667
Player 45159 fitness: 95.3667
Player 45160 fitness: 185.1333
Player 45161 fitness: 99.9667
Player 45162 fitness: 95.5667
Player 45163 fitness: 146.6667
Player 45164 fitness: 99.7667
Player 45165 fitness: 95.5667
Player 45166 fitness: 95.5667
Player 45167 fitness: 95.5667
Player 45168 fitness: 95.5667
Player 45169 fitness: 95.3667
Player 45170 fitness: 292.2667
Player 45171 fitness: 99.9667
Player 45172 fitness: 95.3667
Player 45173 fitness: 294.5334
Player 45174 fitness: 95.5667
Player 45175 fitness: 95.5667
Player 45176 fitness: 95.3667
Player 45177 fitness: 99.9667
Player 45178 fitness: 95.5667
Player 45179 fitness: 95.5667
Player 45180 fitness: 587.7333
Player 45181 fitness: 99.9667
Player 45182 fitness: 99.9667
Player 45183 fitness: 95.3667
Player 45184 fitness: 99.9667
Player 45185 fitness: 163.0333
Player 45186 fitness: 96.1333
Player 45187 fitness: 95.5667
Player 45188 fitness: 96.1333
Player 45189 fitness: 95.5667
Player 45190 fitness: 121.4667
Player 45191 fitness: 99.9667
Player 45192 fitness: 96.1333
Player 45193 fitness: 99.9667
Player 45194 fitness: 170.7667
Player 45195 fitness: 96.1333
Player 45196 fitness: 99.7667
Player 45197 fitness: 95.5667
Player 45198 fitness: 99.7667
Player 45199 fitness: 99.7667
Player 45200 fitness: 486.4000
Player 45201 fitness: 206.0333
Player 45202 fitness: 99.7667
Player 45203 fitness: 95.3667
Player 45204 fitness: 95.5667
Player 45205 fitness: 105.7000
Player 45206 fitness: 99.9667
Player 45207 fitness: 95.5667
Player 45208 fitness: 99.9667
Player 45209 fitness: 96.1333
Player 45210 fitness: 99.7667
Player 45211 fitness: 95.5667
Player 45212 fitness: 424.2333
Player 45213 fitness: 95.5667
Player 45214 fitness: 95.5667
Player 45215 fitness: 145.2000
Player 45216 fitness: 136.4000
Player 45217 fitness: 99.9667
Player 45218 fitness: 567.0667
Player 45219 fitness: 99.9667
Player 45220 fitness: 95.5667
Player 45221 fitness: 95.5667
Player 45222 fitness: 96.1333
Player 45223 fitness: 123.5667
Player 45224 fitness: 95.5667
Player 45225 fitness: 95.3667
Player 45226 fitness: 95.5667
Player 45227 fitness: 96.1333
Player 45228 fitness: 95.3667
Player 45229 fitness: 124.8667
Player 45230 fitness: 95.5667
Player 45231 fitness: 95.5667
Player 45232 fitness: 95.5667
Player 45233 fitness: 425.2000
Player 45234 fitness: 95.5667
Player 45235 fitness: 642.7000
Player 45236 fitness: 145.2000
Player 45237 fitness: 99.9667
Player 45238 fitness: 206.4333
Player 45239 fitness: 615.1334
Player 45240 fitness: 95.5667
Player 45241 fitness: 95.5667
Player 45242 fitness: 99.9667
Player 45243 fitness: 130.3667
Player 45244 fitness: 95.3667
Player 45245 fitness: 205.4667
Player 45246 fitness: 96.1333
Player 45247 fitness: 99.9667
Player 45248 fitness: 99.9667
Player 45249 fitness: 106.7000
Player 45250 fitness: 96.1333
Player 45251 fitness: 95.3667
Player 45252 fitness: 99.9667
Player 45253 fitness: 95.5667
Player 45254 fitness: 931.5333
Player 45255 fitness: 99.9667
Player 45256 fitness: 163.9333
Player 45257 fitness: 615.0333
Player 45258 fitness: 99.7667
Player 45259 fitness: 95.5667
Player 45260 fitness: 95.3667
Player 45261 fitness: 209.9667
Player 45262 fitness: 96.1333
Player 45263 fitness: 99.9667
Player 45264 fitness: 96.1333
Player 45265 fitness: 95.3667
Player 45266 fitness: 253.3667
Player 45267 fitness: 124.8667
Player 45268 fitness: 95.3667
Player 45269 fitness: 489.5667
Player 45270 fitness: 95.5667
Player 45271 fitness: 99.7667
Player 45272 fitness: 496.8666
Player 45273 fitness: 99.9667
Player 45274 fitness: 95.3667
Player 45275 fitness: 121.4000
Player 45276 fitness: 95.5667
Player 45277 fitness: 425.2000
Player 45278 fitness: 416.4000
Player 45279 fitness: 199.6333
Player 45280 fitness: 96.1333
Player 45281 fitness: 95.5667
Player 45282 fitness: 95.3667
Player 45283 fitness: 308.6000
Player 45284 fitness: 99.9667
Player 45285 fitness: 96.1333
Player 45286 fitness: 107.8667
Player 45287 fitness: 95.5667
Player 45288 fitness: 534.2000
Player 45289 fitness: 175.3333
Player 45290 fitness: 221.2333
Player 45291 fitness: 96.1333
Player 45292 fitness: 493.2000
Player 45293 fitness: 194.4667
Player 45294 fitness: 99.7667
Player 45295 fitness: 121.4000
Player 45296 fitness: 95.5667
Player 45297 fitness: 96.1333
Player 45298 fitness: 845.0666
Player 45299 fitness: 95.5667
Player 45300 fitness: 95.5667
Player 45301 fitness: 212.3333
Player 45302 fitness: 193.1333
Player 45303 fitness: 99.9667
Player 45304 fitness: 95.5667
Player 45305 fitness: 95.5667
Player 45306 fitness: 121.4000
Player 45307 fitness: 185.1333
Player 45308 fitness: 96.1333
Player 45309 fitness: 95.5667
Player 45310 fitness: 95.5667
Player 45311 fitness: 95.5667
Player 45312 fitness: 95.5667
Player 45313 fitness: 95.3667
Player 45314 fitness: 1328.4999
Player 45315 fitness: 99.9667
Player 45316 fitness: 99.9667
Player 45317 fitness: 563.3333
Player 45318 fitness: 95.5667
Player 45319 fitness: 95.5667
Player 45320 fitness: 223.2667
Player 45321 fitness: 99.9667
Player 45322 fitness: 96.1333
Player 45323 fitness: 99.7667
Player 45324 fitness: 95.5667
Player 45325 fitness: 95.3667
Player 45326 fitness: 95.5667
Player 45327 fitness: 96.1333
Player 45328 fitness: 99.9667
Player 45329 fitness: 96.1333
Player 45330 fitness: 95.5667
Player 45331 fitness: 95.5667
Player 45332 fitness: 96.1333
Player 45333 fitness: 95.5667
Player 45334 fitness: 213.3667
Player 45335 fitness: 229.4000
Player 45336 fitness: 96.1333
Player 45337 fitness: 95.5667
Player 45338 fitness: 99.7667
Player 45339 fitness: 328.8667
Player 45340 fitness: 99.9667
Player 45341 fitness: 95.3667
Player 45342 fitness: 795.3333
Player 45343 fitness: 122.8667
Player 45344 fitness: 99.9667
Player 45345 fitness: 100.6333
Player 45346 fitness: 96.1333
Player 45347 fitness: 99.9667
Player 45348 fitness: 95.5667
Player 45349 fitness: 99.7667
Player 45350 fitness: 179.0000
Player 45351 fitness: 95.5667
Player 45352 fitness: 99.7667
Player 45353 fitness: 99.9667
Player 45354 fitness: 915.3666
Player 45355 fitness: 96.1333
Player 45356 fitness: 95.5667
Player 45357 fitness: 141.4333
Player 45358 fitness: 95.5667
Player 45359 fitness: 122.8667
Player 45360 fitness: 95.3667
Player 45361 fitness: 96.1333
Player 45362 fitness: 99.7667
Player 45363 fitness: 95.5667
Player 45364 fitness: 95.5667
Player 45365 fitness: 95.3667
Player 45366 fitness: 99.9667
Player 45367 fitness: 121.4000
Player 45368 fitness: 97.8667
Player 45369 fitness: 99.7667
Player 45370 fitness: 95.5667
Player 45371 fitness: 95.5667
Player 45372 fitness: 175.3333
Player 45373 fitness: 95.5667
Player 45374 fitness: 115.0667
Player 45375 fitness: 95.5667
Player 45376 fitness: 96.1333
Player 45377 fitness: 96.1333
Player 45378 fitness: 96.1333
Player 45379 fitness: 185.1333
Player 45380 fitness: 95.5667
Player 45381 fitness: 96.1333
Player 45382 fitness: 95.3667
Player 45383 fitness: 99.7667
Player 45384 fitness: 95.5667
Player 45385 fitness: 140.0667
Player 45386 fitness: 96.1333
Player 45387 fitness: 337.7333
Player 45388 fitness: 105.2000
Player 45389 fitness: 95.5667
Player 45390 fitness: 95.5667
Player 45391 fitness: 180.9333
Player 45392 fitness: 439.7667
Player 45393 fitness: 95.3667
Player 45394 fitness: 456.3333
Player 45395 fitness: 99.9667
Player 45396 fitness: 95.5667
Player 45397 fitness: 95.5667
Player 45398 fitness: 571.3667
Player 45399 fitness: 96.1333
Player 45400 fitness: 99.7667
Player 45401 fitness: 96.1333
Player 45402 fitness: 136.4000
Player 45403 fitness: 96.1333
Player 45404 fitness: 151.4000
Player 45405 fitness: 882.6666
Player 45406 fitness: 95.5667
Player 45407 fitness: 99.9667
Player 45408 fitness: 99.9667
Player 45409 fitness: 143.0667
Player 45410 fitness: 95.3667
Player 45411 fitness: 456.3333
Player 45412 fitness: 95.3667
Player 45413 fitness: 95.5667
Player 45414 fitness: 489.2332
Player 45415 fitness: 145.2000
Player 45416 fitness: 145.2000
Player 45417 fitness: 99.9667
Player 45418 fitness: 189.6000
Player 45419 fitness: 96.1333
Player 45420 fitness: 99.9667
Player 45421 fitness: 95.3667
Player 45422 fitness: 95.5667
Player 45423 fitness: 205.8000
Player 45424 fitness: 95.5667
Player 45425 fitness: 95.5667
Player 45426 fitness: 95.5667
Player 45427 fitness: 99.9667
Player 45428 fitness: 145.2000
Player 45429 fitness: 99.7667
Player 45430 fitness: 96.1333
Player 45431 fitness: 96.1333
Player 45432 fitness: 95.3667
Player 45433 fitness: 95.5667
Player 45434 fitness: 124.8667
Player 45435 fitness: 95.5667
Player 45436 fitness: 115.0667
Player 45437 fitness: 215.2667
Player 45438 fitness: 96.1333
Player 45439 fitness: 171.9667
Player 45440 fitness: 96.1333
Player 45441 fitness: 95.5667
Player 45442 fitness: 95.5667
Player 45443 fitness: 95.5667
Player 45444 fitness: 121.4000
Player 45445 fitness: 239.6000
Player 45446 fitness: 96.1333
Player 45447 fitness: 99.7667
Player 45448 fitness: 909.2333
Player 45449 fitness: 524.9000
Player 45450 fitness: 95.3667
Player 45451 fitness: 194.0000
Player 45452 fitness: 95.5667
Player 45453 fitness: 95.5667
Player 45454 fitness: 223.1333
Player 45455 fitness: 241.6000
Player 45456 fitness: 95.3667
Player 45457 fitness: 95.3667
Player 45458 fitness: 99.9667
Player 45459 fitness: 99.9667
Player 45460 fitness: 115.0667
Player 45461 fitness: 836.6667
Player 45462 fitness: 147.6333
Player 45463 fitness: 99.9667
Player 45464 fitness: 99.9667
Player 45465 fitness: 95.5667
Player 45466 fitness: 96.1333
Player 45467 fitness: 99.9667
Player 45468 fitness: 119.2667
Player 45469 fitness: 142.6667
Player 45470 fitness: 99.9667
Player 45471 fitness: 95.3667
Player 45472 fitness: 235.6000
Player 45473 fitness: 95.5667
Player 45474 fitness: 205.4667
Player 45475 fitness: 99.9667
Player 45476 fitness: 137.0333
Player 45477 fitness: 240.5000
Player 45478 fitness: 99.7667
